CODMUNRES,ano_nasc,Qtd_Robson10,Qtd_Robson9,Qtd_Robson8,Qtd_Robson7,Qtd_Robson6,Qtd_Robson5,Qtd_Robson4,Qtd_Robson3,Qtd_Robson2,Qtd_Robson1,Qtd_cesariana,Qtd_Total
110000,2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
110000,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16
110000,2014,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,4
110000,2015,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4
110000,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
110000,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
110000,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
110001,2012,72.0,0.0,6.0,6.0,8.0,97.0,2.0,28.0,21.0,72.0,267.0,386
110001,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,382
110001,2014,66.0,0.0,6.0,6.0,4.0,102.0,6.0,22.0,12.0,66.0,238.0,341
110001,2015,84.0,0.0,5.0,2.0,4.0,111.0,7.0,20.0,20.0,84.0,271.0,373
110001,2016,61.0,1.0,4.0,1.0,3.0,84.0,4.0,34.0,14.0,61.0,226.0,326
110001,2017,74.0,0.0,7.0,4.0,2.0,111.0,7.0,38.0,16.0,74.0,278.0,354
110001,2018,79.0,1.0,8.0,4.0,1.0,126.0,12.0,31.0,33.0,79.0,318.0,408
110001,2019,64.0,0.0,4.0,8.0,2.0,104.0,13.0,29.0,45.0,64.0,295.0,367
110002,2012,132.0,0.0,18.0,15.0,13.0,250.0,21.0,11.0,187.0,132.0,970.0,1339
110002,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,1654
110002,2014,183.0,4.0,19.0,25.0,19.0,384.0,82.0,60.0,247.0,183.0,1164.0,1647
110002,2015,116.0,2.0,19.0,15.0,11.0,341.0,83.0,49.0,213.0,116.0,1278.0,1783
110002,2016,34.0,0.0,30.0,6.0,5.0,79.0,14.0,11.0,28.0,34.0,1187.0,1662
110002,2017,20.0,0.0,21.0,2.0,3.0,72.0,9.0,8.0,17.0,20.0,1223.0,1724
110002,2018,185.0,0.0,28.0,4.0,5.0,467.0,30.0,66.0,86.0,185.0,1169.0,1682
110002,2019,223.0,0.0,19.0,5.0,5.0,582.0,44.0,97.0,123.0,223.0,1176.0,1729
110003,2012,13.0,2.0,0.0,1.0,2.0,15.0,0.0,1.0,3.0,13.0,52.0,64
110003,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,74
110003,2014,14.0,0.0,0.0,2.0,0.0,17.0,3.0,3.0,4.0,14.0,60.0,75
110003,2015,19.0,0.0,2.0,0.0,0.0,27.0,1.0,9.0,3.0,19.0,68.0,86
110003,2016,16.0,1.0,3.0,0.0,0.0,33.0,1.0,3.0,1.0,16.0,60.0,73
110003,2017,14.0,0.0,2.0,0.0,0.0,23.0,2.0,6.0,1.0,14.0,51.0,67
110003,2018,8.0,1.0,1.0,0.0,0.0,38.0,1.0,3.0,6.0,8.0,64.0,82
110003,2019,11.0,3.0,0.0,2.0,1.0,25.0,3.0,3.0,11.0,11.0,60.0,80
110004,2012,230.0,13.0,24.0,13.0,29.0,271.0,21.0,71.0,140.0,230.0,925.0,1201
110004,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,1185
110004,2014,262.0,4.0,25.0,11.0,14.0,345.0,58.0,104.0,132.0,262.0,1090.0,1307
110004,2015,310.0,3.0,20.0,22.0,13.0,377.0,35.0,105.0,102.0,310.0,1104.0,1360
110004,2016,286.0,3.0,20.0,20.0,22.0,365.0,39.0,109.0,92.0,286.0,1058.0,1338
110004,2017,337.0,4.0,24.0,27.0,6.0,429.0,28.0,83.0,130.0,337.0,1165.0,1452
110004,2018,254.0,2.0,26.0,20.0,11.0,486.0,49.0,96.0,138.0,254.0,1171.0,1446
110004,2019,250.0,6.0,10.0,30.0,11.0,466.0,50.0,92.0,107.0,250.0,1113.0,1374
110005,2012,22.0,1.0,3.0,4.0,2.0,55.0,3.0,4.0,24.0,22.0,207.0,245
110005,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,271
110005,2014,29.0,3.0,1.0,1.0,2.0,71.0,20.0,11.0,43.0,29.0,198.0,250
110005,2015,49.0,0.0,9.0,3.0,3.0,77.0,14.0,6.0,33.0,49.0,213.0,277
110005,2016,56.0,1.0,6.0,7.0,2.0,74.0,14.0,17.0,22.0,56.0,213.0,263
110005,2017,52.0,0.0,9.0,2.0,1.0,95.0,8.0,19.0,17.0,52.0,216.0,277
110005,2018,32.0,2.0,5.0,5.0,4.0,86.0,6.0,6.0,33.0,32.0,191.0,264
110005,2019,26.0,3.0,2.0,6.0,4.0,94.0,6.0,7.0,13.0,26.0,179.0,237
110006,2012,20.0,0.0,2.0,3.0,1.0,25.0,3.0,3.0,8.0,20.0,145.0,214
110006,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,256
110006,2014,58.0,5.0,10.0,4.0,3.0,70.0,16.0,16.0,34.0,58.0,231.0,273
110006,2015,50.0,0.0,5.0,1.0,4.0,65.0,9.0,17.0,18.0,50.0,184.0,251
110006,2016,52.0,1.0,4.0,1.0,0.0,72.0,4.0,16.0,11.0,52.0,167.0,223
110006,2017,57.0,0.0,0.0,1.0,2.0,82.0,3.0,18.0,11.0,57.0,189.0,243
110006,2018,33.0,4.0,8.0,4.0,2.0,74.0,3.0,9.0,23.0,33.0,174.0,235
110006,2019,42.0,5.0,10.0,5.0,0.0,62.0,2.0,13.0,14.0,42.0,160.0,214
110007,2012,11.0,0.0,2.0,3.0,0.0,28.0,1.0,2.0,1.0,11.0,89.0,116
110007,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,116
110007,2014,13.0,0.0,4.0,0.0,2.0,39.0,15.0,11.0,17.0,13.0,107.0,125
110007,2015,16.0,2.0,0.0,0.0,1.0,33.0,2.0,8.0,13.0,16.0,85.0,111
110007,2016,40.0,0.0,0.0,1.0,0.0,48.0,4.0,12.0,3.0,40.0,110.0,139
110007,2017,22.0,0.0,0.0,1.0,1.0,29.0,1.0,7.0,6.0,22.0,67.0,87
110007,2018,22.0,0.0,1.0,2.0,3.0,46.0,1.0,4.0,7.0,22.0,90.0,129
110007,2019,20.0,1.0,0.0,4.0,2.0,39.0,4.0,4.0,8.0,20.0,90.0,127
110008,2012,42.0,0.0,0.0,6.0,5.0,45.0,3.0,14.0,6.0,42.0,148.0,234
110008,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,234
110008,2014,37.0,0.0,4.0,4.0,0.0,52.0,3.0,13.0,7.0,37.0,139.0,267
110008,2015,42.0,1.0,2.0,4.0,1.0,59.0,2.0,22.0,6.0,42.0,155.0,245
110008,2016,35.0,0.0,1.0,0.0,3.0,51.0,0.0,23.0,14.0,35.0,142.0,213
110008,2017,29.0,0.0,4.0,5.0,1.0,62.0,5.0,15.0,6.0,29.0,139.0,216
110008,2018,47.0,2.0,3.0,4.0,6.0,70.0,3.0,12.0,6.0,47.0,159.0,246
110008,2019,40.0,0.0,2.0,3.0,5.0,61.0,3.0,10.0,9.0,40.0,148.0,233
110009,2012,92.0,2.0,7.0,14.0,5.0,124.0,7.0,28.0,20.0,92.0,352.0,476
110009,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,463
110009,2014,19.0,2.0,6.0,8.0,0.0,293.0,6.0,26.0,9.0,19.0,422.0,496
110009,2015,22.0,0.0,0.0,4.0,1.0,324.0,2.0,28.0,6.0,22.0,465.0,548
110009,2016,17.0,2.0,5.0,4.0,3.0,276.0,0.0,20.0,5.0,17.0,381.0,486
110009,2017,15.0,0.0,9.0,0.0,2.0,302.0,0.0,20.0,9.0,15.0,413.0,533
110009,2018,13.0,0.0,2.0,3.0,0.0,283.0,1.0,18.0,17.0,13.0,385.0,476
110009,2019,7.0,0.0,7.0,3.0,3.0,282.0,1.0,15.0,4.0,7.0,377.0,450
110010,2012,116.0,1.0,15.0,7.0,7.0,124.0,0.0,62.0,4.0,116.0,406.0,940
110010,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,879
110010,2014,116.0,3.0,4.0,13.0,11.0,131.0,2.0,58.0,4.0,116.0,390.0,923
110010,2015,75.0,2.0,11.0,7.0,8.0,123.0,4.0,44.0,3.0,75.0,316.0,831
110010,2016,98.0,3.0,5.0,5.0,3.0,128.0,6.0,48.0,8.0,98.0,355.0,884
110010,2017,48.0,3.0,9.0,9.0,7.0,107.0,7.0,39.0,14.0,48.0,302.0,842
110010,2018,62.0,2.0,4.0,8.0,6.0,96.0,7.0,37.0,11.0,62.0,330.0,926
110010,2019,57.0,2.0,4.0,7.0,7.0,118.0,7.0,29.0,11.0,57.0,303.0,781
110011,2012,120.0,0.0,13.0,5.0,12.0,147.0,32.0,45.0,83.0,120.0,600.0,808
110011,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,914
110011,2014,130.0,1.0,6.0,7.0,5.0,277.0,11.0,11.0,140.0,130.0,688.0,867
110011,2015,127.0,0.0,13.0,4.0,5.0,236.0,3.0,20.0,110.0,127.0,588.0,788
110011,2016,169.0,1.0,14.0,6.0,6.0,219.0,6.0,27.0,107.0,169.0,599.0,807
110011,2017,139.0,0.0,12.0,3.0,6.0,290.0,4.0,16.0,85.0,139.0,615.0,846
110011,2018,152.0,0.0,17.0,9.0,4.0,378.0,13.0,17.0,62.0,152.0,694.0,911
110011,2019,148.0,1.0,15.0,13.0,14.0,290.0,12.0,52.0,30.0,148.0,623.0,881
110012,2012,213.0,3.0,19.0,17.0,26.0,428.0,9.0,14.0,168.0,213.0,1283.0,2075
110012,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,1971
110012,2014,247.0,2.0,28.0,29.0,28.0,439.0,46.0,108.0,122.0,247.0,1201.0,1956
110012,2015,305.0,0.0,27.0,30.0,20.0,507.0,83.0,90.0,184.0,305.0,1397.0,2094
110012,2016,320.0,2.0,36.0,25.0,18.0,470.0,43.0,130.0,117.0,320.0,1331.0,1976
110012,2017,204.0,2.0,26.0,27.0,22.0,378.0,58.0,76.0,132.0,204.0,1270.0,2050
110012,2018,306.0,4.0,51.0,11.0,14.0,542.0,50.0,92.0,121.0,306.0,1416.0,2278
110012,2019,247.0,2.0,15.0,8.0,7.0,536.0,61.0,85.0,153.0,247.0,1384.0,2182
110013,2012,35.0,2.0,12.0,7.0,7.0,84.0,12.0,15.0,38.0,35.0,314.0,542
110013,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,514
110013,2014,53.0,0.0,6.0,7.0,8.0,102.0,17.0,25.0,43.0,53.0,291.0,507
110013,2015,36.0,2.0,7.0,8.0,5.0,87.0,20.0,14.0,38.0,36.0,276.0,480
110013,2016,31.0,0.0,7.0,6.0,0.0,62.0,4.0,16.0,16.0,31.0,235.0,398
110013,2017,28.0,0.0,2.0,3.0,1.0,77.0,7.0,5.0,12.0,28.0,242.0,449
110013,2018,56.0,4.0,12.0,2.0,1.0,118.0,10.0,25.0,29.0,56.0,307.0,517
110013,2019,78.0,2.0,6.0,4.0,3.0,117.0,12.0,32.0,12.0,78.0,299.0,500
110014,2012,73.0,6.0,6.0,12.0,15.0,73.0,3.0,22.0,11.0,73.0,243.0,271
110014,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,278
110014,2014,74.0,9.0,2.0,16.0,10.0,82.0,2.0,20.0,4.0,74.0,236.0,254
110014,2015,66.0,6.0,1.0,10.0,9.0,88.0,2.0,20.0,8.0,66.0,228.0,256
110014,2016,80.0,3.0,0.0,12.0,3.0,80.0,6.0,25.0,24.0,80.0,247.0,276
110014,2017,66.0,3.0,3.0,4.0,5.0,82.0,5.0,13.0,9.0,66.0,208.0,224
110014,2018,78.0,14.0,16.0,8.0,9.0,105.0,6.0,10.0,12.0,78.0,269.0,290
110014,2019,56.0,4.0,0.0,4.0,7.0,112.0,6.0,17.0,7.0,56.0,231.0,261
110015,2012,82.0,0.0,3.0,4.0,6.0,110.0,11.0,23.0,30.0,82.0,479.0,647
110015,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,639
110015,2014,85.0,1.0,13.0,8.0,7.0,94.0,3.0,31.0,12.0,85.0,513.0,674
110015,2015,152.0,3.0,6.0,6.0,5.0,173.0,7.0,48.0,18.0,152.0,613.0,767
110015,2016,156.0,1.0,8.0,3.0,4.0,170.0,8.0,54.0,17.0,156.0,459.0,582
110015,2017,122.0,0.0,6.0,3.0,3.0,170.0,9.0,46.0,15.0,122.0,431.0,578
110015,2018,114.0,3.0,6.0,12.0,4.0,207.0,13.0,57.0,24.0,114.0,482.0,614
110015,2019,101.0,1.0,16.0,11.0,4.0,197.0,13.0,38.0,35.0,101.0,458.0,631
110018,2012,116.0,0.0,5.0,8.0,10.0,150.0,4.0,39.0,47.0,116.0,423.0,553
110018,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,581
110018,2014,148.0,0.0,13.0,11.0,5.0,204.0,4.0,58.0,27.0,148.0,507.0,597
110018,2015,163.0,0.0,9.0,10.0,4.0,175.0,5.0,55.0,28.0,163.0,495.0,594
110018,2016,164.0,0.0,6.0,12.0,5.0,201.0,9.0,48.0,18.0,164.0,518.0,601
110018,2017,172.0,2.0,17.0,3.0,1.0,221.0,4.0,69.0,16.0,172.0,551.0,615
110018,2018,148.0,1.0,7.0,6.0,4.0,258.0,5.0,67.0,32.0,148.0,568.0,651
110018,2019,164.0,1.0,4.0,8.0,1.0,235.0,5.0,58.0,13.0,164.0,529.0,616
110020,2012,663.0,8.0,175.0,96.0,110.0,1055.0,101.0,170.0,337.0,663.0,4987.0,8941
110020,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4740.0,8927
110020,2014,553.0,10.0,124.0,97.0,109.0,978.0,205.0,251.0,509.0,553.0,4744.0,9130
110020,2015,721.0,12.0,143.0,126.0,90.0,1263.0,178.0,373.0,439.0,721.0,4866.0,9093
110020,2016,813.0,10.0,131.0,141.0,90.0,1294.0,166.0,349.0,384.0,813.0,4533.0,8611
110020,2017,665.0,17.0,95.0,142.0,100.0,1433.0,233.0,363.0,513.0,665.0,4692.0,8800
110020,2018,705.0,19.0,156.0,161.0,113.0,1495.0,246.0,325.0,506.0,705.0,4678.0,8752
110020,2019,646.0,21.0,158.0,150.0,112.0,1464.0,345.0,309.0,566.0,646.0,4702.0,8437
110025,2012,21.0,0.0,4.0,4.0,4.0,36.0,3.0,2.0,21.0,21.0,148.0,243
110025,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,258
110025,2014,31.0,3.0,3.0,3.0,4.0,78.0,4.0,25.0,27.0,31.0,191.0,289
110025,2015,44.0,0.0,4.0,5.0,7.0,84.0,7.0,12.0,14.0,44.0,187.0,262
110025,2016,36.0,0.0,3.0,3.0,1.0,72.0,9.0,15.0,23.0,36.0,176.0,276
110025,2017,39.0,0.0,12.0,10.0,6.0,74.0,10.0,15.0,14.0,39.0,210.0,289
110025,2018,29.0,0.0,0.0,5.0,3.0,91.0,17.0,16.0,30.0,29.0,217.0,294
110025,2019,50.0,0.0,2.0,4.0,5.0,89.0,6.0,15.0,18.0,50.0,220.0,304
110026,2012,7.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,7.0,28.0,41
110026,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,38
110026,2014,8.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,7.0,8.0,27.0,36
110026,2015,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,28.0,36
110026,2016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,35
110026,2017,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,41.0,49
110026,2018,3.0,0.0,0.0,1.0,0.0,12.0,3.0,2.0,1.0,3.0,23.0,46
110026,2019,5.0,0.0,2.0,0.0,1.0,16.0,0.0,1.0,4.0,5.0,31.0,50
110028,2012,292.0,1.0,20.0,14.0,19.0,281.0,6.0,42.0,49.0,292.0,801.0,927
110028,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,879
110028,2014,255.0,3.0,12.0,10.0,12.0,341.0,18.0,75.0,46.0,255.0,835.0,947
110028,2015,283.0,3.0,11.0,9.0,6.0,298.0,23.0,69.0,68.0,283.0,814.0,936
110028,2016,219.0,1.0,6.0,7.0,4.0,300.0,17.0,64.0,54.0,219.0,737.0,855
110028,2017,248.0,1.0,9.0,8.0,5.0,371.0,16.0,65.0,80.0,248.0,863.0,963
110028,2018,217.0,1.0,17.0,9.0,12.0,354.0,20.0,56.0,73.0,217.0,818.0,900
110028,2019,183.0,3.0,22.0,17.0,11.0,359.0,34.0,57.0,74.0,183.0,835.0,927
110029,2012,32.0,2.0,0.0,0.0,4.0,36.0,0.0,5.0,5.0,32.0,103.0,118
110029,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,98
110029,2014,30.0,0.0,2.0,3.0,2.0,31.0,2.0,8.0,4.0,30.0,91.0,103
110029,2015,33.0,0.0,2.0,0.0,0.0,37.0,0.0,10.0,5.0,33.0,97.0,109
110029,2016,33.0,0.0,4.0,0.0,0.0,41.0,2.0,3.0,5.0,33.0,97.0,114
110029,2017,33.0,0.0,0.0,0.0,3.0,45.0,0.0,4.0,5.0,33.0,97.0,112
110029,2018,21.0,0.0,0.0,0.0,0.0,44.0,4.0,9.0,4.0,21.0,94.0,103
110029,2019,18.0,0.0,0.0,1.0,0.0,42.0,3.0,5.0,11.0,18.0,87.0,99
110030,2012,178.0,13.0,34.0,4.0,3.0,306.0,10.0,31.0,59.0,178.0,984.0,1269
110030,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,1388
110030,2014,331.0,1.0,15.0,7.0,9.0,480.0,19.0,131.0,83.0,331.0,1152.0,1418
110030,2015,321.0,7.0,27.0,10.0,5.0,509.0,17.0,127.0,66.0,321.0,1189.0,1535
110030,2016,352.0,5.0,21.0,7.0,3.0,524.0,17.0,132.0,53.0,352.0,1163.0,1427
110030,2017,353.0,4.0,35.0,5.0,5.0,451.0,23.0,121.0,90.0,353.0,1157.0,1465
110030,2018,205.0,26.0,27.0,47.0,15.0,506.0,47.0,48.0,155.0,205.0,1136.0,1557
110030,2019,211.0,22.0,33.0,29.0,20.0,560.0,50.0,53.0,143.0,211.0,1199.0,1590
110032,2012,82.0,0.0,3.0,6.0,1.0,88.0,2.0,22.0,7.0,82.0,238.0,313
110032,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,355
110032,2014,84.0,0.0,9.0,5.0,3.0,104.0,3.0,33.0,15.0,84.0,273.0,364
110032,2015,69.0,4.0,6.0,18.0,9.0,85.0,2.0,20.0,12.0,69.0,243.0,311
110032,2016,109.0,3.0,2.0,3.0,6.0,99.0,1.0,43.0,6.0,109.0,286.0,337
110032,2017,118.0,1.0,6.0,2.0,2.0,129.0,3.0,38.0,5.0,118.0,334.0,372
110032,2018,96.0,1.0,5.0,4.0,5.0,144.0,7.0,40.0,17.0,96.0,336.0,391
110032,2019,80.0,0.0,5.0,1.0,4.0,140.0,4.0,44.0,10.0,80.0,306.0,353
110033,2012,34.0,4.0,5.0,6.0,14.0,60.0,11.0,17.0,17.0,34.0,206.0,383
110033,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,416
110033,2014,57.0,3.0,7.0,7.0,2.0,78.0,12.0,39.0,17.0,57.0,246.0,425
110033,2015,41.0,0.0,1.0,5.0,4.0,86.0,11.0,21.0,24.0,41.0,233.0,404
110033,2016,37.0,1.0,4.0,8.0,5.0,86.0,11.0,22.0,20.0,37.0,230.0,411
110033,2017,45.0,3.0,6.0,5.0,5.0,108.0,13.0,24.0,17.0,45.0,260.0,487
110033,2018,62.0,2.0,6.0,10.0,2.0,77.0,10.0,25.0,13.0,62.0,253.0,482
110033,2019,45.0,0.0,10.0,4.0,2.0,100.0,11.0,30.0,16.0,45.0,239.0,432
110034,2012,15.0,6.0,4.0,2.0,1.0,12.0,0.0,0.0,9.0,15.0,116.0,189
110034,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,220
110034,2014,17.0,1.0,3.0,4.0,0.0,38.0,2.0,9.0,14.0,17.0,101.0,184
110034,2015,27.0,0.0,0.0,3.0,3.0,54.0,8.0,8.0,17.0,27.0,130.0,200
110034,2016,23.0,0.0,0.0,2.0,2.0,49.0,4.0,13.0,12.0,23.0,117.0,166
110034,2017,20.0,0.0,0.0,6.0,1.0,47.0,3.0,13.0,11.0,20.0,120.0,178
110034,2018,25.0,2.0,4.0,1.0,1.0,47.0,4.0,9.0,8.0,25.0,107.0,162
110034,2019,39.0,4.0,3.0,3.0,1.0,48.0,5.0,17.0,9.0,39.0,147.0,205
110037,2012,49.0,0.0,2.0,4.0,1.0,58.0,0.0,26.0,6.0,49.0,155.0,189
110037,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,163
110037,2014,37.0,0.0,4.0,4.0,1.0,65.0,0.0,23.0,6.0,37.0,146.0,172
110037,2015,35.0,0.0,1.0,1.0,0.0,57.0,4.0,15.0,4.0,35.0,123.0,149
110037,2016,48.0,0.0,2.0,2.0,1.0,57.0,3.0,12.0,7.0,48.0,139.0,168
110037,2017,52.0,0.0,4.0,2.0,1.0,59.0,1.0,16.0,8.0,52.0,158.0,172
110037,2018,36.0,0.0,4.0,3.0,1.0,53.0,3.0,17.0,9.0,36.0,138.0,160
110037,2019,33.0,0.0,2.0,3.0,0.0,54.0,3.0,10.0,13.0,33.0,124.0,154
110040,2012,17.0,0.0,1.0,2.0,3.0,38.0,1.0,1.0,26.0,17.0,146.0,194
110040,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,211
110040,2014,38.0,2.0,6.0,4.0,3.0,58.0,24.0,14.0,38.0,38.0,201.0,254
110040,2015,14.0,0.0,0.0,2.0,1.0,65.0,18.0,9.0,37.0,14.0,195.0,247
110040,2016,3.0,0.0,0.0,2.0,2.0,17.0,1.0,0.0,4.0,3.0,160.0,220
110040,2017,3.0,0.0,6.0,1.0,1.0,8.0,2.0,1.0,2.0,3.0,178.0,242
110040,2018,19.0,0.0,4.0,0.0,0.0,62.0,7.0,9.0,10.0,19.0,143.0,219
110040,2019,25.0,0.0,2.0,2.0,2.0,86.0,8.0,13.0,18.0,25.0,169.0,226
110045,2012,75.0,1.0,5.0,49.0,50.0,114.0,16.0,24.0,36.0,75.0,438.0,555
110045,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,598
110045,2014,85.0,1.0,12.0,5.0,6.0,173.0,36.0,52.0,57.0,85.0,510.0,620
110045,2015,70.0,0.0,6.0,3.0,12.0,169.0,38.0,22.0,94.0,70.0,492.0,608
110045,2016,50.0,2.0,8.0,6.0,5.0,156.0,44.0,11.0,104.0,50.0,483.0,624
110045,2017,66.0,2.0,2.0,12.0,6.0,185.0,45.0,21.0,103.0,66.0,504.0,632
110045,2018,80.0,1.0,7.0,8.0,5.0,194.0,35.0,29.0,81.0,80.0,493.0,617
110045,2019,91.0,0.0,20.0,5.0,5.0,187.0,12.0,33.0,28.0,91.0,430.0,583
110050,2012,41.0,0.0,0.0,2.0,2.0,39.0,1.0,7.0,3.0,41.0,103.0,125
110050,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,122
110050,2014,22.0,2.0,2.0,0.0,1.0,31.0,3.0,11.0,6.0,22.0,82.0,93
110050,2015,34.0,0.0,1.0,0.0,0.0,27.0,4.0,14.0,7.0,34.0,95.0,109
110050,2016,33.0,0.0,2.0,0.0,0.0,32.0,1.0,6.0,6.0,33.0,85.0,95
110050,2017,32.0,0.0,4.0,0.0,0.0,25.0,0.0,13.0,5.0,32.0,82.0,91
110050,2018,34.0,0.0,0.0,1.0,1.0,29.0,3.0,10.0,8.0,34.0,97.0,111
