CODMUNRES,ano_nasc,Qtd_Robson10,Qtd_Robson9,Qtd_Robson8,Qtd_Robson7,Qtd_Robson6,Qtd_Robson5,Qtd_Robson4,Qtd_Robson3,Qtd_Robson2,Qtd_Robson1,Qtd_cesariana,Qtd_Total
314370,2017,3.0,0.0,2.0,1.0,1.0,8.0,0.0,1.0,4.0,1.0,21.0,41
314370,2018,1.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,10.0,31
314370,2019,0.0,0.0,2.0,2.0,1.0,8.0,0.0,0.0,4.0,1.0,18.0,35
314380,2012,8.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,6.0,5.0,31.0,44
314380,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,60
314380,2014,4.0,0.0,2.0,0.0,0.0,13.0,2.0,2.0,12.0,4.0,42.0,55
314380,2015,7.0,0.0,0.0,1.0,1.0,9.0,3.0,3.0,6.0,9.0,43.0,64
314380,2016,8.0,0.0,1.0,0.0,1.0,10.0,4.0,7.0,4.0,8.0,51.0,64
314380,2017,1.0,0.0,0.0,0.0,2.0,17.0,1.0,3.0,0.0,6.0,35.0,54
314380,2018,5.0,0.0,0.0,2.0,2.0,10.0,3.0,0.0,5.0,5.0,36.0,58
314380,2019,5.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,6.0,4.0,31.0,50
314390,2012,800.0,1.0,7.0,7.0,12.0,19.0,3.0,1.0,9.0,20.0,893.0,1333
314390,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1534
314390,2014,18.0,0.0,21.0,1.0,6.0,88.0,18.0,18.0,47.0,65.0,963.0,1367
314390,2015,22.0,0.0,29.0,0.0,1.0,109.0,7.0,17.0,18.0,106.0,983.0,1392
314390,2016,79.0,1.0,8.0,4.0,4.0,283.0,5.0,85.0,27.0,324.0,900.0,1341
314390,2017,63.0,3.0,22.0,10.0,0.0,297.0,30.0,68.0,90.0,207.0,841.0,1256
314390,2018,82.0,11.0,33.0,16.0,16.0,348.0,60.0,38.0,232.0,113.0,957.0,1339
314390,2019,103.0,2.0,24.0,18.0,11.0,295.0,54.0,62.0,153.0,154.0,895.0,1292
314400,2012,16.0,0.0,6.0,4.0,3.0,59.0,18.0,18.0,59.0,50.0,235.0,318
314400,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,325
314400,2014,10.0,1.0,7.0,3.0,5.0,82.0,9.0,41.0,21.0,86.0,272.0,354
314400,2015,9.0,0.0,2.0,1.0,2.0,86.0,13.0,31.0,25.0,83.0,257.0,363
314400,2016,8.0,1.0,4.0,2.0,5.0,101.0,6.0,35.0,7.0,76.0,252.0,339
314400,2017,13.0,2.0,4.0,4.0,1.0,101.0,3.0,31.0,5.0,105.0,273.0,368
314400,2018,10.0,0.0,11.0,6.0,4.0,115.0,2.0,33.0,11.0,93.0,286.0,359
314400,2019,12.0,3.0,4.0,2.0,2.0,114.0,11.0,26.0,36.0,63.0,273.0,361
314410,2012,16.0,1.0,1.0,6.0,3.0,78.0,5.0,8.0,24.0,56.0,200.0,236
314410,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,251
314410,2014,14.0,0.0,4.0,3.0,4.0,90.0,6.0,4.0,39.0,31.0,196.0,233
314410,2015,12.0,1.0,0.0,7.0,6.0,91.0,14.0,4.0,39.0,21.0,195.0,229
314410,2016,16.0,0.0,6.0,4.0,4.0,85.0,15.0,8.0,53.0,33.0,224.0,267
314410,2017,11.0,0.0,6.0,6.0,2.0,111.0,17.0,5.0,48.0,23.0,229.0,263
314410,2018,24.0,0.0,2.0,7.0,4.0,93.0,15.0,4.0,67.0,15.0,231.0,266
314410,2019,12.0,0.0,9.0,8.0,6.0,109.0,8.0,5.0,47.0,19.0,224.0,263
314420,2012,1.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,4.0,1.0,18.0,34
314420,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,29
314420,2014,1.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,2.0,14.0,27
314420,2015,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,4.0,13.0,28
314420,2016,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,13.0,25
314420,2017,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,13.0,23
314420,2018,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,12.0,24
314420,2019,1.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,4.0,22.0,40
314430,2012,6.0,3.0,6.0,126.0,103.0,13.0,3.0,0.0,11.0,4.0,278.0,493
314430,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,525
314430,2014,5.0,2.0,11.0,90.0,64.0,48.0,18.0,6.0,31.0,7.0,286.0,566
314430,2015,22.0,2.0,15.0,88.0,65.0,22.0,15.0,5.0,37.0,11.0,285.0,536
314430,2016,13.0,0.0,11.0,84.0,57.0,26.0,8.0,4.0,19.0,6.0,231.0,468
314430,2017,14.0,0.0,5.0,108.0,81.0,24.0,5.0,2.0,16.0,3.0,259.0,458
314430,2018,25.0,1.0,8.0,49.0,19.0,67.0,24.0,12.0,46.0,24.0,282.0,493
314430,2019,32.0,3.0,12.0,10.0,4.0,103.0,24.0,15.0,60.0,28.0,301.0,475
314435,2012,4.0,0.0,0.0,1.0,0.0,12.0,1.0,2.0,7.0,6.0,35.0,92
314435,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,97
314435,2014,10.0,0.0,4.0,3.0,1.0,5.0,6.0,3.0,8.0,9.0,50.0,116
314435,2015,4.0,0.0,0.0,0.0,2.0,15.0,4.0,4.0,9.0,12.0,50.0,113
314435,2016,3.0,0.0,4.0,0.0,1.0,17.0,3.0,1.0,11.0,5.0,45.0,102
314435,2017,4.0,1.0,2.0,1.0,0.0,10.0,2.0,1.0,13.0,1.0,35.0,84
314435,2018,4.0,0.0,1.0,1.0,2.0,18.0,6.0,1.0,10.0,2.0,45.0,97
314435,2019,2.0,0.0,0.0,2.0,1.0,25.0,6.0,1.0,13.0,4.0,54.0,118
314437,2012,2.0,1.0,0.0,1.0,0.0,6.0,2.0,2.0,8.0,2.0,33.0,51
314437,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,37
314437,2014,3.0,1.0,0.0,0.0,1.0,8.0,2.0,2.0,4.0,4.0,27.0,48
314437,2015,3.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,8.0,3.0,23.0,40
314437,2016,1.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,9.0,5.0,28.0,47
314437,2017,0.0,0.0,2.0,0.0,1.0,10.0,2.0,5.0,10.0,4.0,34.0,48
314437,2018,2.0,0.0,2.0,2.0,1.0,10.0,1.0,4.0,2.0,3.0,27.0,41
314437,2019,4.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,2.0,5.0,25.0,37
314440,2012,1.0,0.0,0.0,1.0,2.0,6.0,1.0,1.0,8.0,3.0,26.0,37
314440,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,28
314440,2014,1.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,8.0,6.0,28.0,42
314440,2015,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,4.0,2.0,21.0,31
314440,2016,0.0,0.0,0.0,1.0,0.0,8.0,3.0,1.0,11.0,6.0,31.0,39
314440,2017,0.0,0.0,0.0,1.0,0.0,12.0,4.0,1.0,8.0,4.0,32.0,42
314440,2018,3.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,7.0,6.0,30.0,43
314440,2019,1.0,0.0,0.0,2.0,1.0,14.0,3.0,1.0,6.0,2.0,31.0,34
314450,2012,8.0,0.0,2.0,0.0,0.0,14.0,3.0,5.0,6.0,5.0,50.0,81
314450,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,83
314450,2014,0.0,0.0,2.0,2.0,0.0,14.0,4.0,1.0,8.0,5.0,42.0,66
314450,2015,2.0,1.0,0.0,3.0,2.0,20.0,3.0,3.0,8.0,11.0,60.0,82
314450,2016,1.0,0.0,2.0,1.0,2.0,13.0,4.0,2.0,13.0,3.0,43.0,74
314450,2017,6.0,0.0,4.0,1.0,3.0,11.0,5.0,1.0,16.0,9.0,57.0,84
314450,2018,4.0,0.0,0.0,1.0,1.0,11.0,5.0,1.0,15.0,5.0,43.0,70
314450,2019,5.0,0.0,2.0,1.0,1.0,25.0,5.0,6.0,12.0,4.0,61.0,73
314460,2012,11.0,2.0,6.0,4.0,6.0,50.0,5.0,10.0,33.0,29.0,160.0,273
314460,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,268
314460,2014,14.0,8.0,5.0,5.0,7.0,64.0,18.0,8.0,54.0,32.0,219.0,341
314460,2015,10.0,5.0,7.0,3.0,5.0,54.0,6.0,5.0,41.0,31.0,170.0,299
314460,2016,13.0,8.0,2.0,4.0,3.0,63.0,14.0,2.0,31.0,12.0,152.0,251
314460,2017,15.0,1.0,6.0,4.0,1.0,74.0,30.0,4.0,58.0,16.0,209.0,290
314460,2018,20.0,0.0,10.0,1.0,2.0,53.0,21.0,5.0,40.0,9.0,161.0,260
314460,2019,9.0,1.0,4.0,4.0,1.0,71.0,11.0,3.0,52.0,8.0,164.0,258
314465,2012,4.0,5.0,0.0,1.0,1.0,7.0,4.0,2.0,10.0,6.0,40.0,114
314465,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,110
314465,2014,3.0,0.0,0.0,1.0,0.0,10.0,9.0,8.0,7.0,10.0,49.0,106
314465,2015,6.0,0.0,0.0,0.0,1.0,11.0,10.0,0.0,5.0,4.0,37.0,111
314465,2016,7.0,0.0,0.0,0.0,2.0,10.0,3.0,3.0,11.0,8.0,48.0,84
314465,2017,4.0,1.0,0.0,1.0,1.0,21.0,6.0,1.0,12.0,5.0,54.0,94
314465,2018,4.0,1.0,4.0,2.0,3.0,10.0,6.0,6.0,15.0,12.0,65.0,99
314465,2019,5.0,1.0,5.0,3.0,3.0,9.0,7.0,6.0,6.0,21.0,67.0,113
314467,2012,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,4.0,4.0,35.0,48
314467,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,45
314467,2014,2.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,6.0,9.0,38.0,44
314467,2015,0.0,1.0,2.0,2.0,0.0,15.0,1.0,4.0,6.0,9.0,42.0,54
314467,2016,2.0,1.0,0.0,0.0,0.0,6.0,2.0,6.0,5.0,6.0,34.0,41
314467,2017,8.0,0.0,0.0,0.0,1.0,17.0,2.0,2.0,2.0,5.0,42.0,53
314467,2018,3.0,0.0,0.0,0.0,2.0,17.0,4.0,1.0,7.0,5.0,41.0,47
314467,2019,3.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,7.0,6.0,40.0,51
314470,2012,12.0,0.0,2.0,2.0,3.0,24.0,6.0,2.0,24.0,16.0,98.0,224
314470,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,228
314470,2014,10.0,0.0,0.0,3.0,5.0,35.0,12.0,10.0,30.0,22.0,134.0,238
314470,2015,10.0,0.0,8.0,3.0,4.0,33.0,15.0,11.0,33.0,11.0,132.0,237
314470,2016,6.0,0.0,4.0,3.0,4.0,40.0,17.0,4.0,36.0,24.0,142.0,242
314470,2017,12.0,0.0,1.0,0.0,4.0,43.0,16.0,7.0,41.0,15.0,148.0,230
314470,2018,10.0,0.0,6.0,6.0,3.0,46.0,8.0,5.0,30.0,8.0,128.0,215
314470,2019,10.0,0.0,5.0,3.0,2.0,37.0,7.0,2.0,31.0,6.0,110.0,191
314480,2012,106.0,0.0,33.0,9.0,6.0,235.0,22.0,64.0,169.0,201.0,852.0,1312
314480,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,1330
314480,2014,69.0,1.0,22.0,15.0,24.0,312.0,81.0,28.0,247.0,68.0,874.0,1390
314480,2015,78.0,3.0,51.0,17.0,24.0,288.0,81.0,16.0,281.0,41.0,889.0,1512
314480,2016,75.0,2.0,34.0,17.0,30.0,244.0,67.0,9.0,255.0,45.0,779.0,1381
314480,2017,58.0,3.0,45.0,30.0,26.0,289.0,88.0,9.0,242.0,27.0,817.0,1476
314480,2018,66.0,6.0,40.0,18.0,27.0,261.0,82.0,12.0,230.0,29.0,776.0,1480
314480,2019,58.0,1.0,32.0,25.0,38.0,289.0,80.0,25.0,197.0,52.0,801.0,1411
314490,2012,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,11.0,25
314490,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,38
314490,2014,2.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,23.0,41
314490,2015,0.0,0.0,0.0,3.0,1.0,5.0,0.0,3.0,3.0,2.0,20.0,47
314490,2016,1.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,29.0,46
314490,2017,2.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,5.0,21.0,34
314490,2018,2.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,6.0,2.0,21.0,38
314490,2019,3.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,6.0,2.0,26.0,33
314500,2012,5.0,1.0,2.0,2.0,1.0,41.0,3.0,10.0,17.0,41.0,124.0,173
314500,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,178
314500,2014,8.0,0.0,0.0,6.0,1.0,46.0,11.0,5.0,31.0,11.0,124.0,166
314500,2015,8.0,0.0,2.0,4.0,3.0,54.0,21.0,4.0,47.0,6.0,154.0,194
314500,2016,9.0,0.0,6.0,8.0,5.0,38.0,13.0,6.0,29.0,8.0,123.0,171
314500,2017,8.0,0.0,4.0,6.0,7.0,50.0,8.0,4.0,23.0,17.0,131.0,176
314500,2018,8.0,0.0,8.0,8.0,7.0,44.0,11.0,3.0,26.0,15.0,134.0,193
314500,2019,12.0,0.0,8.0,17.0,11.0,52.0,10.0,6.0,27.0,10.0,154.0,213
314505,2012,3.0,0.0,0.0,1.0,1.0,4.0,4.0,6.0,7.0,3.0,29.0,88
314505,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,107
314505,2014,4.0,1.0,0.0,0.0,1.0,9.0,11.0,3.0,7.0,8.0,44.0,105
314505,2015,3.0,0.0,2.0,0.0,0.0,11.0,10.0,2.0,9.0,1.0,39.0,73
314505,2016,5.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,12.0,8.0,45.0,100
314505,2017,4.0,0.0,4.0,2.0,0.0,12.0,2.0,1.0,12.0,5.0,42.0,101
314505,2018,5.0,0.0,4.0,0.0,0.0,14.0,3.0,3.0,9.0,2.0,41.0,89
314505,2019,6.0,0.0,4.0,1.0,1.0,15.0,6.0,1.0,8.0,5.0,48.0,98
314510,2012,12.0,9.0,3.0,3.0,3.0,72.0,12.0,5.0,56.0,12.0,188.0,221
314510,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,208
314510,2014,4.0,0.0,6.0,6.0,3.0,49.0,9.0,1.0,49.0,6.0,139.0,177
314510,2015,15.0,0.0,7.0,3.0,7.0,71.0,17.0,6.0,44.0,9.0,186.0,227
314510,2016,7.0,0.0,2.0,6.0,0.0,68.0,8.0,5.0,44.0,28.0,170.0,207
314510,2017,10.0,0.0,6.0,0.0,3.0,87.0,28.0,3.0,66.0,4.0,209.0,244
314510,2018,14.0,1.0,4.0,4.0,0.0,80.0,20.0,3.0,50.0,9.0,186.0,218
314510,2019,9.0,0.0,6.0,7.0,3.0,79.0,21.0,3.0,62.0,6.0,196.0,223
314520,2012,95.0,2.0,18.0,11.0,22.0,201.0,42.0,15.0,208.0,87.0,755.0,1320
314520,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,1311
314520,2014,81.0,2.0,17.0,13.0,17.0,232.0,83.0,29.0,217.0,96.0,800.0,1395
314520,2015,74.0,1.0,24.0,11.0,14.0,252.0,66.0,38.0,235.0,117.0,839.0,1461
314520,2016,67.0,2.0,17.0,19.0,27.0,272.0,58.0,41.0,186.0,78.0,798.0,1446
314520,2017,65.0,1.0,28.0,26.0,25.0,280.0,62.0,28.0,197.0,101.0,831.0,1571
314520,2018,87.0,3.0,20.0,34.0,22.0,358.0,107.0,56.0,245.0,103.0,1043.0,1790
314520,2019,100.0,4.0,28.0,19.0,15.0,379.0,123.0,74.0,240.0,159.0,1148.0,1828
314530,2012,14.0,3.0,6.0,7.0,7.0,42.0,13.0,10.0,32.0,37.0,178.0,468
314530,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,404
314530,2014,15.0,0.0,6.0,2.0,3.0,44.0,14.0,10.0,34.0,27.0,158.0,421
314530,2015,5.0,1.0,2.0,2.0,4.0,53.0,15.0,5.0,34.0,24.0,147.0,353
314530,2016,12.0,3.0,5.0,5.0,1.0,47.0,16.0,10.0,27.0,17.0,146.0,363
314530,2017,19.0,1.0,4.0,7.0,8.0,53.0,19.0,16.0,43.0,29.0,203.0,395
314530,2018,19.0,5.0,11.0,3.0,6.0,60.0,27.0,16.0,38.0,28.0,218.0,420
314530,2019,14.0,1.0,4.0,4.0,6.0,67.0,15.0,16.0,28.0,39.0,199.0,394
314535,2012,3.0,0.0,0.0,0.0,1.0,12.0,3.0,0.0,7.0,6.0,32.0,102
314535,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,129
314535,2014,2.0,0.0,0.0,0.0,1.0,12.0,3.0,3.0,4.0,13.0,38.0,125
314535,2015,3.0,0.0,1.0,1.0,1.0,10.0,2.0,3.0,14.0,8.0,44.0,134
314535,2016,1.0,0.0,0.0,1.0,2.0,12.0,5.0,4.0,7.0,5.0,39.0,127
314535,2017,4.0,0.0,0.0,2.0,2.0,7.0,5.0,1.0,7.0,4.0,32.0,115
314535,2018,3.0,1.0,0.0,2.0,0.0,22.0,7.0,2.0,11.0,8.0,58.0,148
314535,2019,2.0,0.0,4.0,4.0,3.0,14.0,8.0,2.0,15.0,6.0,58.0,139
314537,2012,3.0,0.0,0.0,0.0,1.0,11.0,2.0,2.0,5.0,2.0,30.0,67
314537,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,66
314537,2014,2.0,0.0,2.0,2.0,1.0,8.0,3.0,4.0,3.0,4.0,29.0,49
314537,2015,2.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,6.0,2.0,26.0,62
314537,2016,0.0,0.0,0.0,1.0,0.0,6.0,2.0,3.0,5.0,8.0,25.0,48
314537,2017,3.0,0.0,0.0,2.0,1.0,7.0,1.0,4.0,6.0,10.0,39.0,70
314537,2018,3.0,0.0,0.0,0.0,1.0,10.0,1.0,4.0,6.0,2.0,30.0,55
314537,2019,5.0,2.0,4.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,26.0,46
314540,2012,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,12.0,19
314540,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16
314540,2014,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,10.0,19
314540,2015,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,12
314540,2016,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,8.0,17
314540,2017,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,11
314540,2018,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,7.0,15
314540,2019,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,7.0,18
314545,2012,1.0,0.0,0.0,3.0,1.0,14.0,0.0,0.0,4.0,5.0,29.0,84
314545,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,85
314545,2014,3.0,0.0,0.0,4.0,0.0,6.0,1.0,6.0,0.0,8.0,31.0,74
314545,2015,2.0,0.0,2.0,0.0,1.0,15.0,1.0,2.0,4.0,7.0,35.0,79
314545,2016,0.0,0.0,0.0,1.0,1.0,9.0,3.0,4.0,0.0,5.0,23.0,70
314545,2017,2.0,0.0,0.0,1.0,1.0,5.0,0.0,3.0,0.0,7.0,22.0,69
314545,2018,1.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,5.0,7.0,32.0,72
314545,2019,2.0,0.0,0.0,0.0,1.0,18.0,3.0,1.0,4.0,5.0,40.0,82
314550,2012,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,18.0,27
314550,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26
314550,2014,0.0,0.0,2.0,0.0,0.0,11.0,0.0,2.0,1.0,2.0,18.0,31
314550,2015,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,14.0,25
314550,2016,1.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,3.0,1.0,15.0,32
314550,2017,2.0,0.0,2.0,1.0,0.0,8.0,3.0,0.0,5.0,2.0,23.0,31
314550,2018,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,4.0,3.0,17.0,27
314550,2019,3.0,0.0,2.0,1.0,0.0,5.0,2.0,1.0,4.0,1.0,19.0,34
314560,2012,28.0,0.0,8.0,0.0,6.0,78.0,2.0,18.0,13.0,54.0,258.0,423
314560,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,434
314560,2014,21.0,0.0,7.0,1.0,1.0,80.0,2.0,30.0,11.0,92.0,264.0,424
314560,2015,27.0,1.0,14.0,2.0,3.0,85.0,1.0,31.0,5.0,87.0,266.0,431
314560,2016,20.0,0.0,4.0,0.0,3.0,78.0,1.0,47.0,7.0,114.0,275.0,425
314560,2017,12.0,0.0,3.0,0.0,1.0,96.0,1.0,39.0,3.0,102.0,259.0,388
314560,2018,12.0,0.0,8.0,0.0,0.0,97.0,3.0,57.0,3.0,118.0,300.0,437
314560,2019,21.0,0.0,15.0,1.0,1.0,95.0,1.0,34.0,7.0,114.0,289.0,441
314570,2012,3.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,10.0,16
314570,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13
314570,2014,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,13.0,16
314570,2015,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,12
314570,2016,0.0,0.0,0.0,1.0,0.0,8.0,3.0,0.0,2.0,0.0,14.0,22
314570,2017,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,8.0,12
314570,2018,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,2.0,13.0,22
314570,2019,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0,11.0,17
314580,2012,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,7.0,0.0,15.0,31
314580,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27
314580,2014,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,2.0,13.0,24
314580,2015,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,17.0,30
314580,2016,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,12.0,34
314580,2017,0.0,0.0,3.0,1.0,2.0,4.0,1.0,1.0,6.0,0.0,18.0,35
314580,2018,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,16.0,34
314580,2019,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,10.0,26
314585,2012,6.0,0.0,0.0,0.0,0.0,12.0,2.0,3.0,10.0,3.0,38.0,67
314585,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,50
314585,2014,4.0,0.0,0.0,0.0,1.0,15.0,9.0,1.0,11.0,3.0,44.0,65
314585,2015,4.0,0.0,2.0,1.0,1.0,9.0,10.0,0.0,17.0,1.0,46.0,80
314585,2016,2.0,0.0,0.0,0.0,1.0,13.0,6.0,0.0,9.0,0.0,31.0,47
314585,2017,4.0,0.0,0.0,0.0,2.0,9.0,3.0,0.0,9.0,1.0,29.0,52
314585,2018,3.0,0.0,1.0,2.0,0.0,14.0,6.0,0.0,12.0,1.0,39.0,67
314585,2019,5.0,0.0,2.0,0.0,1.0,7.0,3.0,0.0,14.0,0.0,32.0,51
314587,2012,18.0,0.0,2.0,2.0,3.0,18.0,1.0,1.0,12.0,6.0,83.0,111
314587,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,101
314587,2014,4.0,0.0,0.0,0.0,0.0,30.0,5.0,9.0,3.0,23.0,88.0,121
314587,2015,5.0,1.0,0.0,1.0,1.0,57.0,0.0,11.0,4.0,1.0,82.0,115
314587,2016,8.0,0.0,1.0,0.0,0.0,76.0,1.0,14.0,1.0,0.0,102.0,134
314587,2017,8.0,1.0,2.0,0.0,0.0,72.0,1.0,7.0,4.0,1.0,98.0,120
314587,2018,2.0,0.0,4.0,1.0,0.0,31.0,0.0,1.0,4.0,22.0,78.0,109
314587,2019,3.0,0.0,2.0,0.0,0.0,32.0,1.0,8.0,5.0,17.0,81.0,110
314590,2012,53.0,1.0,8.0,6.0,3.0,98.0,16.0,8.0,62.0,49.0,365.0,533
314590,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,522
314590,2014,22.0,2.0,11.0,7.0,3.0,148.0,15.0,22.0,45.0,101.0,383.0,556
314590,2015,14.0,1.0,15.0,4.0,4.0,134.0,11.0,27.0,50.0,114.0,374.0,543
314590,2016,20.0,0.0,9.0,4.0,5.0,157.0,18.0,44.0,29.0,118.0,406.0,563
314590,2017,18.0,0.0,6.0,5.0,5.0,153.0,15.0,34.0,24.0,114.0,379.0,528
